"V1","V2"
"21693",9803188,1
"21694",9803189,1
"21695",9803190,1
"21696",9803191,1
"21697",9803192,1
"21698",9803193,1
"21699",9803194,1
"21700",9803195,1
"21701",9803196,1
"21702",9803197,1
"21703",9803198,1
"21704",9803199,1
"21705",9803200,1
"21706",9803201,1
"21707",9803202,1
"21708",9803203,1
"21709",9803204,1
"21710",9803205,1
"21711",9803206,1
"21712",9803207,1
"21713",9803208,1
"21714",9803209,1
"21715",9803210,1
"21716",9803211,1
"21717",9803212,1
"21718",9803213,1
"21719",9803214,1
"21720",9803215,1
"21721",9803216,1
"21722",9803217,1
"21723",9803218,1
"21724",9803219,1
"21725",9803220,1
"21726",9803221,1
"21727",9803222,1
"21728",9803223,1
"21729",9803224,1
"21730",9803225,1
"21731",9803226,1
"21732",9803227,1
"21733",9803228,1
"21734",9803229,1
"21735",9803230,1
"21736",9803231,1
"21737",9803232,1
"21738",9803233,1
"21739",9803234,1
"21740",9803235,1
"21741",9803236,1
"21742",9803237,1
"21743",9803238,1
"21744",9803239,1
"21745",9803240,1
"21746",9803241,1
"21747",9803242,1
"21748",9803243,1
"21749",9803245,1
"21750",9803246,1
"21751",9803247,1
"21752",9803248,1
"21753",9803249,1
"21754",9803250,1
"21755",9803251,1
"21756",9803252,1
"21757",9803253,1
"21758",9803254,1
"21759",9803256,1
"21760",9803257,1
"21761",9803258,1
"21762",9803259,1
"21763",9803260,1
"21764",9803261,1
"21765",9803262,1
"21766",9803263,1
"21767",9803264,1
"21768",9803265,1
"21769",9804001,1
"21770",9804002,1
"21771",9804003,1
"21772",9804004,1
"21773",9804005,1
"21774",9804006,1
"21775",9804007,1
"21776",9804008,1
"21777",9804009,1
"21778",9804010,1
"21779",9804011,1
"21780",9804012,1
"21781",9804013,1
"21782",9804014,1
"21783",9804015,1
"21784",9804016,1
"21785",9804017,1
"21786",9804018,1
"21787",9804019,1
"21788",9804020,1
"21789",9804021,1
"21790",9804022,1
"21791",9804023,1
"21792",9804024,1
"21793",9804025,1
"21794",9804026,1
"21795",9804027,1
"21796",9804028,1
"21797",9804029,1
"21798",9804030,1
"21799",9804031,1
"21800",9804032,1
"21801",9804033,1
"21802",9804034,1
"21803",9804035,1
"21804",9804036,1
"21805",9804037,1
"21806",9804038,1
"21807",9804039,1
"21808",9804040,1
"21809",9804041,1
"21810",9804042,1
"21811",9804043,1
"21812",9804044,1
"21813",9804045,1
"21814",9804046,1
"21815",9804047,1
"21816",9804048,1
"21817",9804049,1
"21818",9804050,1
"21819",9804051,1
"21820",9804052,1
"21821",9804053,1
"21822",9804054,1
"21823",9804055,1
"21824",9804056,1
"21825",9804057,1
"21826",9804058,1
"21827",9804059,1
"21828",9804060,1
"21829",9804061,1
"21830",9804062,1
"21831",9804063,1
"21832",9804064,1
"21833",9804065,1
"21834",9804066,1
"21835",9804067,1
"21836",9804068,1
"21837",9804069,1
"21838",9804070,1
"21839",9804071,1
"21840",9804072,1
"21841",9804074,1
"21842",9804075,1
"21843",9804076,1
"21844",9804077,1
"21845",9804078,1
"21846",9804080,1
"21847",9804081,1
"21848",9804082,1
"21849",9804083,1
"21850",9804084,1
"21851",9804085,1
"21852",9804086,1
"21853",9804087,1
"21854",9804088,1
"21855",9804089,1
"21856",9804090,1
"21857",9804091,1
"21858",9804092,1
"21859",9804093,1
"21860",9804094,1
"21861",9804095,1
"21862",9804096,1
"21863",9804097,1
"21864",9804098,1
"21865",9804099,1
"21866",9804100,1
"21867",9804101,1
"21868",9804102,1
"21869",9804103,1
"21870",9804104,1
"21871",9804105,1
"21872",9804106,1
"21873",9804107,1
"21874",9804108,1
"21875",9804109,1
"21876",9804110,1
"21877",9804111,1
"21878",9804112,1
"21879",9804113,1
"21880",9804114,1
"21881",9804115,1
"21882",9804117,1
"21883",9804118,1
"21884",9804119,1
"21885",9804120,1
"21886",9804121,1
"21887",9804122,1
"21888",9804123,1
"21889",9804124,1
"21890",9804125,1
"21891",9804126,1
"21892",9804127,1
"21893",9804128,1
"21894",9804129,1
"21895",9804130,1
"21896",9804131,1
"21897",9804132,1
"21898",9804133,1
"21899",9804134,1
"21900",9804135,1
"21901",9804136,1
"21902",9804137,1
"21903",9804138,1
"21904",9804139,1
"21905",9804140,1
"21906",9804141,1
"21907",9804142,1
"21908",9804143,1
"21909",9804144,1
"21910",9804145,1
"21911",9804146,1
"21912",9804147,1
"21913",9804148,1
"21914",9804149,1
"21915",9804150,1
"21916",9804151,1
"21917",9804152,1
"21918",9804153,1
"21919",9804156,1
"21920",9804157,1
"21921",9804159,1
"21922",9804160,1
"21923",9804161,1
"21924",9804162,1
"21925",9804163,1
"21926",9804164,1
"21927",9804165,1
"21928",9804166,1
"21929",9804167,1
"21930",9804168,1
"21931",9804169,1
"21932",9804170,1
"21933",9804172,1
"21934",9804173,1
"21935",9804174,1
"21936",9804175,1
"21937",9804176,1
"21938",9804177,1
"21939",9804178,1
"21940",9804180,1
"21941",9804182,1
"21942",9804183,1
"21943",9804184,1
"21944",9804185,1
"21945",9804186,1
"21946",9804187,1
"21947",9804188,1
"21948",9804189,1
"21949",9804190,1
"21950",9804191,1
"21951",9804192,1
"21952",9804194,1
"21953",9804195,1
"21954",9804196,1
"21955",9804197,1
"21956",9804198,1
"21957",9804199,1
"21958",9804200,1
"21959",9804201,1
"21960",9804202,1
"21961",9804203,1
"21962",9804204,1
"21963",9804205,1
"21964",9804206,1
"21965",9804207,1
"21966",9804208,1
"21967",9804209,1
"21968",9804210,1
"21969",9805001,1
"21970",9805002,1
"21971",9805005,1
"21972",9805006,1
"21973",9805007,1
"21974",9805008,1
"21975",9805009,1
"21976",9805010,1
"21977",9805012,1
"21978",9805013,1
"21979",9805014,1
"21980",9805015,1
"21981",9805016,1
"21982",9805017,1
"21983",9805018,1
"21984",9805019,1
"21985",9805020,1
"21986",9805022,1
"21987",9805023,1
"21988",9805025,1
"21989",9805026,1
"21990",9805027,1
"21991",9805028,1
"21992",9805029,1
"21993",9805030,1
"21994",9805031,1
"21995",9805032,1
"21996",9805033,1
"21997",9805034,1
"21998",9805035,1
"21999",9805036,1
"22000",9805037,1
"22001",9805038,1
"22002",9805039,1
"22003",9805040,1
"22004",9805041,1
"22005",9805042,1
"22006",9805043,1
"22007",9805044,1
"22008",9805045,1
"22009",9805046,1
"22010",9805047,1
"22011",9805048,1
"22012",9805049,1
"22013",9805050,1
"22014",9805051,1
"22015",9805052,1
"22016",9805053,1
"22017",9805054,1
"22018",9805055,1
"22019",9805056,1
"22020",9805058,1
"22021",9805059,1
"22022",9805060,1
"22023",9805061,1
"22024",9805062,1
"22025",9805064,1
"22026",9805065,1
"22027",9805067,1
"22028",9805068,1
"22029",9805069,1
"22030",9805070,1
"22031",9805071,1
"22032",9805072,1
"22033",9805073,1
"22034",9805074,1
"22035",9805075,1
"22036",9805076,1
"22037",9805077,1
"22038",9805078,1
"22039",9805079,1
"22040",9805080,1
"22041",9805081,1
"22042",9805082,1
"22043",9805083,1
"22044",9805084,1
"22045",9805085,1
"22046",9805086,1
"22047",9805087,1
"22048",9805088,1
"22049",9805089,1
"22050",9805090,1
"22051",9805091,1
"22052",9805092,1
"22053",9805093,1
"22054",9805094,1
"22055",9805095,1
"22056",9805096,1
"22057",9805097,1
"22058",9805098,1
"22059",9805099,1
"22060",9805100,1
"22061",9805101,1
"22062",9805102,1
"22063",9805103,1
"22064",9805104,1
"22065",9805105,1
"22066",9805106,1
"22067",9805107,1
"22068",9805108,1
"22069",9805109,1
"22070",9805110,1
"22071",9805111,1
"22072",9805112,1
"22073",9805113,1
"22074",9805114,1
"22075",9805115,1
"22076",9805116,1
"22077",9805117,1
"22078",9805118,1
"22079",9805119,1
"22080",9805120,1
"22081",9805121,1
"22082",9805122,1
"22083",9805123,1
"22084",9805124,1
"22085",9805125,1
"22086",9805126,1
"22087",9805127,1
"22088",9805128,1
"22089",9805129,1
"22090",9805130,1
"22091",9805131,1
"22092",9805132,1
"22093",9805133,1
"22094",9805134,1
"22095",9805135,1
"22096",9805136,1
"22097",9805137,1
"22098",9805138,1
"22099",9805139,1
"22100",9805140,1
"22101",9805141,1
"22102",9805142,1
"22103",9805143,1
"22104",9805144,1
"22105",9805145,1
"22106",9805146,1
"22107",9805147,1
"22108",9805148,1
"22109",9805150,1
"22110",9805151,1
"22111",9805152,1
"22112",9805153,1
"22113",9805154,1
"22114",9805155,1
"22115",9805156,1
"22116",9805157,1
"22117",9805158,1
"22118",9805159,1
"22119",9805160,1
"22120",9805161,1
"22121",9805162,1
"22122",9805163,1
"22123",9805164,1
"22124",9805165,1
"22125",9805166,1
"22126",9805167,1
"22127",9805168,1
"22128",9805170,1
"22129",9805171,1
"22130",9805172,1
"22131",9805173,1
"22132",9805174,1
"22133",9805175,1
"22134",9805176,1
"22135",9805177,1
"22136",9805178,1
"22137",9805179,1
"22138",9805180,1
"22139",9805181,1
"22140",9805182,1
"22141",9805183,1
"22142",9805184,1
"22143",9805185,1
"22144",9805186,1
"22145",9805187,1
"22146",9805188,1
"22147",9805189,1
"22148",9805190,1
"22149",9805191,1
"22150",9805196,1
"22151",9805197,1
"22152",9805198,1
"22153",9805199,1
"22154",9805200,1
"22155",9805201,1
"22156",9805202,1
"22157",9805203,1
"22158",9805204,1
"22159",9805205,1
"22160",9805206,1
"22161",9805207,1
"22162",9805208,1
"22163",9805209,1
"22164",9805210,1
"22165",9805211,1
"22166",9805212,1
"22167",9805214,1
"22168",9805215,1
"22169",9805216,1
"22170",9805217,1
"22171",9805218,1
"22172",9805219,1
"22173",9805220,1
"22174",9806001,1
"22175",9806002,1
"22176",9806003,1
"22177",9806004,1
"22178",9806005,1
"22179",9806006,1
"22180",9806007,1
"22181",9806008,1
"22182",9806009,1
"22183",9806010,1
"22184",9806011,1
"22185",9806012,1
"22186",9806013,1
"22187",9806015,1
"22188",9806016,1
"22189",9806017,1
"22190",9806018,1
"22191",9806019,1
"22192",9806020,1
"22193",9806021,1
"22194",9806022,1
"22195",9806023,1
"22196",9806024,1
"22197",9806025,1
"22198",9806026,1
"22199",9806027,1
"22200",9806028,1
"22201",9806029,1
"22202",9806030,1
"22203",9806031,1
"22204",9806032,1
"22205",9806033,1
"22206",9806034,1
"22207",9806035,1
"22208",9806036,1
"22209",9806037,1
"22210",9806038,1
"22211",9806039,1
"22212",9806040,1
"22213",9806041,1
"22214",9806042,1
"22215",9806043,1
"22216",9806044,1
"22217",9806045,1
"22218",9806046,1
"22219",9806047,1
"22220",9806048,1
"22221",9806049,1
"22222",9806050,1
"22223",9806051,1
"22224",9806052,1
"22225",9806053,1
"22226",9806054,1
"22227",9806055,1
"22228",9806056,1
"22229",9806057,1
"22230",9806059,1
"22231",9806060,1
"22232",9806062,1
"22233",9806063,1
"22234",9806064,1
"22235",9806065,1
"22236",9806066,1
"22237",9806067,1
"22238",9806068,1
"22239",9806069,1
"22240",9806070,1
"22241",9806071,1
"22242",9806072,1
"22243",9806073,1
"22244",9806074,1
"22245",9806075,1
"22246",9806076,1
"22247",9806077,1
"22248",9806078,1
"22249",9806079,1
"22250",9806080,1
"22251",9806081,1
"22252",9806082,1
"22253",9806083,1
"22254",9806084,1
"22255",9806085,1
"22256",9806086,1
"22257",9806087,1
"22258",9806088,1
"22259",9806089,1
"22260",9806090,1
"22261",9806091,1
"22262",9806092,1
"22263",9806093,1
"22264",9806094,1
"22265",9806095,1
"22266",9806096,1
"22267",9806097,1
"22268",9806098,1
"22269",9806099,1
"22270",9806100,1
"22271",9806101,1
"22272",9806102,1
"22273",9806103,1
"22274",9806104,1
"22275",9806105,1
"22276",9806106,1
"22277",9806107,1
"22278",9806108,1
"22279",9806109,1
"22280",9806110,1
"22281",9806111,1
"22282",9806112,1
"22283",9806113,1
"22284",9806114,1
"22285",9806115,1
"22286",9806116,1
"22287",9806117,1
"22288",9806118,1
"22289",9806119,1
"22290",9806120,1
"22291",9806121,1
"22292",9806122,1
"22293",9806123,1
"22294",9806124,1
"22295",9806125,1
"22296",9806126,1
"22297",9806127,1
"22298",9806128,1
"22299",9806129,1
"22300",9806130,1
"22301",9806131,1
"22302",9806132,1
"22303",9806133,1
"22304",9806134,1
"22305",9806135,1
"22306",9806136,1
"22307",9806137,1
"22308",9806138,1
"22309",9806139,1
"22310",9806140,1
"22311",9806141,1
"22312",9806142,1
"22313",9806143,1
"22314",9806144,1
"22315",9806145,1
"22316",9806146,1
"22317",9806147,1
"22318",9806148,1
"22319",9806149,1
"22320",9806150,1
"22321",9806151,1
"22322",9806152,1
"22323",9806153,1
"22324",9806154,1
"22325",9806155,1
"22326",9806156,1
"22327",9806157,1
"22328",9806158,1
"22329",9806159,1
"22330",9806160,1
"22331",9806161,1
"22332",9806162,1
"22333",9806163,1
"22334",9806164,1
"22335",9806165,1
"22336",9806166,1
"22337",9806167,1
"22338",9806168,1
"22339",9806169,1
"22340",9806170,1
"22341",9806171,1
"22342",9806172,1
"22343",9806173,1
"22344",9806174,1
"22345",9806175,1
"22346",9806176,1
"22347",9806177,1
"22348",9806178,1
"22349",9806179,1
"22350",9806180,1
"22351",9806181,1
"22352",9806182,1
"22353",9806183,1
"22354",9806184,1
"22355",9806185,1
"22356",9806186,1
"22357",9806188,1
"22358",9806189,1
"22359",9806190,1
"22360",9806191,1
"22361",9806192,1
"22362",9806193,1
"22363",9806194,1
"22364",9806195,1
"22365",9806196,1
"22366",9806197,1
"22367",9806198,1
"22368",9806199,1
"22369",9806200,1
"22370",9806201,1
"22371",9806202,1
"22372",9806203,1
"22373",9806204,1
"22374",9806205,1
"22375",9806206,1
"22376",9806207,1
"22377",9806208,1
"22378",9806209,1
"22379",9806210,1
"22380",9806211,1
"22381",9806212,1
"22382",9806213,1
"22383",9806214,1
"22384",9806215,1
"22385",9806216,1
"22386",9806217,1
"22387",9806218,1
"22388",9806219,1
"22389",9806220,1
"22390",9806221,1
"22391",9806222,1
"22392",9806223,1
"22393",9806224,1
"22394",9806225,1
"22395",9806226,1
"22396",9806227,1
"22397",9806228,1
"22398",9806229,1
"22399",9806230,1
"22400",9806231,1
"22401",9806233,1
"22402",9806234,1
"22403",9806235,1
"22404",9806236,1
"22405",9806237,1
"22406",9806238,1
"22407",9806239,1
"22408",9806240,1
"22409",9806241,1
"22410",9806242,1
"22411",9806243,1
"22412",9806244,1
"22413",9806245,1
"22414",9806246,1
"22415",9806247,1
"22416",9806248,1
"22417",9806249,1
"22418",9807001,1
"22419",9807002,1
"22420",9807003,1
"22421",9807004,1
"22422",9807006,1
"22423",9807007,1
"22424",9807008,1
"22425",9807009,1
"22426",9807010,1
"22427",9807011,1
"22428",9807012,1
"22429",9807014,1
"22430",9807015,1
"22431",9807016,1
"22432",9807017,1
"22433",9807018,1
"22434",9807019,1
"22435",9807020,1
"22436",9807022,1
"22437",9807023,1
"22438",9807024,1
"22439",9807025,1
"22440",9807026,1
"22441",9807027,1
"22442",9807029,1
"22443",9807031,1
"22444",9807032,1
"22445",9807033,1
"22446",9807034,1
"22447",9807035,1
"22448",9807036,1
"22449",9807037,1
"22450",9807038,1
"22451",9807039,1
"22452",9807040,1
"22453",9807041,1
"22454",9807042,1
"22455",9807043,1
"22456",9807044,1
"22457",9807045,1
"22458",9807046,1
"22459",9807047,1
"22460",9807048,1
"22461",9807049,1
"22462",9807050,1
"22463",9807051,1
"22464",9807052,1
"22465",9807053,1
"22466",9807054,1
"22467",9807055,1
"22468",9807056,1
"22469",9807057,1
"22470",9807058,1
"22471",9807059,1
"22472",9807060,1
"22473",9807061,1
"22474",9807062,1
"22475",9807063,1
"22476",9807064,1
"22477",9807065,1
"22478",9807066,1
"22479",9807067,1
"22480",9807068,1
"22481",9807069,1
"22482",9807070,1
"22483",9807071,1
"22484",9807072,1
"22485",9807073,1
"22486",9807074,1
"22487",9807076,1
"22488",9807077,1
"22489",9807078,1
"22490",9807079,1
"22491",9807080,1
"22492",9807081,1
"22493",9807082,1
"22494",9807083,1
"22495",9807084,1
"22496",9807085,1
"22497",9807086,1
"22498",9807087,1
"22499",9807088,1
"22500",9807089,1
"22501",9807090,1
"22502",9807091,1
"22503",9807092,1
"22504",9807093,1
"22505",9807094,1
"22506",9807095,1
"22507",9807096,1
"22508",9807097,1
"22509",9807098,1
"22510",9807099,1
"22511",9807100,1
"22512",9807101,1
"22513",9807102,1
"22514",9807103,1
"22515",9807104,1
"22516",9807105,1
"22517",9807106,1
"22518",9807107,1
"22519",9807108,1
"22520",9807109,1
"22521",9807110,1
"22522",9807111,1
"22523",9807112,1
"22524",9807113,1
"22525",9807114,1
"22526",9807115,1
"22527",9807117,1
"22528",9807118,1
"22529",9807119,1
"22530",9807120,1
"22531",9807121,1
"22532",9807122,1
"22533",9807123,1
"22534",9807124,1
"22535",9807125,1
"22536",9807126,1
"22537",9807127,1
"22538",9807128,1
"22539",9807129,1
"22540",9807130,1
"22541",9807131,1
"22542",9807132,1
"22543",9807133,1
"22544",9807135,1
"22545",9807136,1
"22546",9807137,1
"22547",9807138,1
"22548",9807139,1
"22549",9807140,1
"22550",9807141,1
"22551",9807142,1
"22552",9807143,1
"22553",9807144,1
"22554",9807145,1
"22555",9807146,1
"22556",9807147,1
"22557",9807148,1
"22558",9807149,1
"22559",9807150,1
"22560",9807151,1
"22561",9807152,1
"22562",9807153,1
"22563",9807154,1
"22564",9807155,1
"22565",9807156,1
"22566",9807157,1
"22567",9807158,1
"22568",9807159,1
"22569",9807160,1
"22570",9807161,1
"22571",9807162,1
"22572",9807163,1
"22573",9807164,1
"22574",9807165,1
"22575",9807166,1
"22576",9807167,1
"22577",9807168,1
"22578",9807169,1
"22579",9807170,1
"22580",9807171,1
"22581",9807172,1
"22582",9807173,1
"22583",9807174,1
"22584",9807177,1
"22585",9807178,1
"22586",9807179,1
"22587",9807180,1
"22588",9807182,1
"22589",9807183,1
"22590",9807184,1
"22591",9807185,1
"22592",9807186,1
"22593",9807187,1
"22594",9807188,1
"22595",9807189,1
"22596",9807191,1
"22597",9807192,1
"22598",9807193,1
"22599",9807194,1
"22600",9807195,1
"22601",9807196,1
"22602",9807197,1
"22603",9807198,1
"22604",9807199,1
"22605",9807200,1
"22606",9807201,1
"22607",9807202,1
"22608",9807203,1
"22609",9807205,1
"22610",9807206,1
"22611",9807207,1
"22612",9807208,1
"22613",9807209,1
"22614",9807210,1
"22615",9807211,1
"22616",9807212,1
"22617",9807213,1
"22618",9807214,1
"22619",9807215,1
"22620",9807216,1
"22621",9807217,1
"22622",9807218,1
"22623",9807219,1
"22624",9807220,1
"22625",9807221,1
"22626",9807222,1
"22627",9807223,1
"22628",9807224,1
"22629",9807225,1
"22630",9807226,1
"22631",9807227,1
"22632",9807228,1
"22633",9807229,1
"22634",9807230,1
"22635",9807232,1
"22636",9807233,1
"22637",9807234,1
"22638",9807235,1
"22639",9807236,1
"22640",9807237,1
"22641",9807238,1
"22642",9807239,1
"22643",9807240,1
"22644",9807241,1
"22645",9808001,1
"22646",9808002,1
"22647",9808003,1
"22648",9808004,1
"22649",9808005,1
"22650",9808006,1
"22651",9808007,1
"22652",9808008,1
"22653",9808009,1
"22654",9808010,1
"22655",9808011,1
"22656",9808012,1
"22657",9808013,1
"22658",9808014,1
"22659",9808016,1
"22660",9808017,1
"22661",9808018,1
"22662",9808019,1
"22663",9808020,1
"22664",9808021,1
"22665",9808022,1
"22666",9808023,1
"22667",9808024,1
"22668",9808025,1
"22669",9808026,1
"22670",9808027,1
"22671",9808028,1
"22672",9808029,1
"22673",9808031,1
"22674",9808032,1
"22675",9808034,1
"22676",9808035,1
"22677",9808036,1
"22678",9808037,1
"22679",9808038,1
"22680",9808039,1
"22681",9808040,1
"22682",9808041,1
"22683",9808042,1
"22684",9808043,1
"22685",9808044,1
"22686",9808045,1
"22687",9808046,1
"22688",9808047,1
"22689",9808048,1
"22690",9808049,1
"22691",9808051,1
"22692",9808052,1
"22693",9808053,1
"22694",9808054,1
"22695",9808055,1
"22696",9808056,1
"22697",9808057,1
"22698",9808058,1
"22699",9808060,1
"22700",9808061,1
"22701",9808062,1
"22702",9808063,1
"22703",9808064,1
"22704",9808067,1
"22705",9808068,1
"22706",9808069,1
"22707",9808070,1
"22708",9808071,1
"22709",9808072,1
"22710",9808073,1
"22711",9808074,1
"22712",9808075,1
"22713",9808076,1
"22714",9808077,1
"22715",9808078,1
"22716",9808079,1
"22717",9808080,1
"22718",9808081,1
"22719",9808082,1
"22720",9808083,1
"22721",9808085,1
"22722",9808086,1
"22723",9808087,1
"22724",9808088,1
"22725",9808089,1
"22726",9808090,1
"22727",9808091,1
"22728",9808092,1
"22729",9808093,1
"22730",9808094,1
"22731",9808095,1
"22732",9808096,1
"22733",9808097,1
"22734",9808098,1
"22735",9808099,1
"22736",9808100,1
"22737",9808101,1
"22738",9808102,1
"22739",9808103,1
"22740",9808104,1
"22741",9808105,1
"22742",9808106,1
"22743",9808107,1
"22744",9808108,1
"22745",9808109,1
"22746",9808110,1
"22747",9808111,1
"22748",9808112,1
"22749",9808113,1
"22750",9808114,1
"22751",9808116,1
"22752",9808117,1
"22753",9808118,1
"22754",9808119,1
"22755",9808120,1
"22756",9808121,1
"22757",9808122,1
"22758",9808123,1
"22759",9808124,1
"22760",9808125,1
"22761",9808126,1
"22762",9808127,1
"22763",9808128,1
"22764",9808129,1
"22765",9808130,1
"22766",9808131,1
"22767",9808132,1
"22768",9808133,1
"22769",9808134,1
"22770",9808135,1
"22771",9808136,1
"22772",9808138,1
"22773",9808139,1
"22774",9808140,1
"22775",9808141,1
"22776",9808142,1
"22777",9808143,1
"22778",9808144,1
"22779",9808145,1
"22780",9808146,1
"22781",9808147,1
"22782",9808148,1
"22783",9808149,1
"22784",9808150,1
"22785",9808151,1
"22786",9808152,1
"22787",9808153,1
"22788",9808154,1
"22789",9808155,1
"22790",9808156,1
"22791",9808157,1
"22792",9808158,1
"22793",9808159,1
"22794",9808160,1
"22795",9808161,1
"22796",9808162,1
"22797",9808163,1
"22798",9808164,1
"22799",9808165,1
"22800",9808166,1
"22801",9808167,1
"22802",9808168,1
"22803",9808169,1
"22804",9808170,1
"22805",9808171,1
"22806",9808172,1
"22807",9808173,1
"22808",9808174,1
"22809",9808175,1
"22810",9808176,1
"22811",9808177,1
"22812",9808178,1
"22813",9808179,1
"22814",9808181,1
"22815",9808182,1
"22816",9808183,1
"22817",9808184,1
"22818",9808185,1
"22819",9808186,1
"22820",9808187,1
"22821",9808188,1
"22822",9808189,1
"22823",9808190,1
"22824",9808191,1
"22825",9808192,1
"22826",9808193,1
"22827",9809001,1
"22828",9809002,1
"22829",9809003,1
"22830",9809004,1
"22831",9809005,1
"22832",9809006,1
"22833",9809007,1
"22834",9809008,1
"22835",9809009,1
"22836",9809010,1
"22837",9809011,1
"22838",9809012,1
"22839",9809013,1
"22840",9809014,1
"22841",9809015,1
"22842",9809016,1
"22843",9809017,1
"22844",9809018,1
"22845",9809019,1
"22846",9809020,1
"22847",9809021,1
"22848",9809022,1
"22849",9809023,1
"22850",9809024,1
"22851",9809025,1
"22852",9809026,1
"22853",9809027,1
"22854",9809028,1
"22855",9809029,1
"22856",9809030,1
"22857",9809031,1
"22858",9809032,1
"22859",9809033,1
"22860",9809034,1
"22861",9809035,1
"22862",9809036,1
"22863",9809037,1
"22864",9809038,1
"22865",9809039,1
"22866",9809040,1
"22867",9809041,1
"22868",9809042,1
"22869",9809043,1
"22870",9809044,1
"22871",9809045,1
"22872",9809046,1
"22873",9809047,1
"22874",9809048,1
"22875",9809049,1
"22876",9809050,1
"22877",9809051,1
"22878",9809052,1
"22879",9809053,1
"22880",9809054,1
"22881",9809055,1
"22882",9809056,1
"22883",9809057,1
"22884",9809058,1
"22885",9809059,1
"22886",9809060,1
"22887",9809061,1
"22888",9809062,1
"22889",9809063,1
"22890",9809064,1
"22891",9809065,1
"22892",9809066,1
"22893",9809067,1
"22894",9809068,1
"22895",9809069,1
"22896",9809070,1
"22897",9809071,1
"22898",9809072,1
"22899",9809073,1
"22900",9809074,1
"22901",9809075,1
"22902",9809076,1
"22903",9809077,1
"22904",9809078,1
"22905",9809079,1
"22906",9809080,1
"22907",9809081,1
"22908",9809082,1
"22909",9809084,1
"22910",9809085,1
"22911",9809086,1
"22912",9809087,1
"22913",9809088,1
"22914",9809089,1
"22915",9809090,1
"22916",9809091,1
"22917",9809092,1
"22918",9809094,1
"22919",9809095,1
"22920",9809096,1
"22921",9809097,1
"22922",9809098,1
"22923",9809100,1
"22924",9809101,1
"22925",9809102,1
"22926",9809103,1
"22927",9809104,1
"22928",9809105,1
"22929",9809106,1
"22930",9809107,1
"22931",9809108,1
"22932",9809109,1
"22933",9809110,1
"22934",9809111,1
"22935",9809112,1
"22936",9809113,1
"22937",9809115,1
"22938",9809116,1
"22939",9809118,1
"22940",9809119,1
"22941",9809120,1
"22942",9809121,1
"22943",9809122,1
"22944",9809123,1
"22945",9809124,1
"22946",9809125,1
"22947",9809126,1
"22948",9809127,1
"22949",9809129,1
"22950",9809130,1
"22951",9809131,1
"22952",9809132,1
"22953",9809133,1
"22954",9809134,1
"22955",9809135,1
"22956",9809136,1
"22957",9809137,1
"22958",9809138,1
"22959",9809139,1
"22960",9809140,1
"22961",9809141,1
"22962",9809142,1
"22963",9809143,1
"22964",9809144,1
"22965",9809145,1
"22966",9809146,1
"22967",9809147,1
"22968",9809148,1
"22969",9809149,1
"22970",9809150,1
"22971",9809151,1
"22972",9809152,1
"22973",9809153,1
"22974",9809154,1
"22975",9809155,1
"22976",9809156,1
"22977",9809158,1
"22978",9809159,1
"22979",9809160,1
"22980",9809161,1
"22981",9809162,1
"22982",9809163,1
"22983",9809164,1
"22984",9809165,1
"22985",9809166,1
"22986",9809167,1
"22987",9809168,1
"22988",9809169,1
"22989",9809170,1
"22990",9809171,1
"22991",9809172,1
"22992",9809173,1
"22993",9809174,1
"22994",9809175,1
"22995",9809176,1
"22996",9809177,1
"22997",9809178,1
"22998",9809179,1
"22999",9809180,1
"23000",9809181,1
"23001",9809182,1
"23002",9809183,1
"23003",9809184,1
"23004",9809185,1
"23005",9809186,1
"23006",9809187,1
"23007",9809188,1
"23008",9809189,1
"23009",9809190,1
"23010",9809191,1
"23011",9809192,1
"23012",9809193,1
"23013",9809194,1
"23014",9809195,1
"23015",9809196,1
"23016",9809197,1
"23017",9809198,1
"23018",9809199,1
"23019",9809200,1
"23020",9809201,1
"23021",9809202,1
"23022",9809203,1
"23023",9809204,1
"23024",9809205,1
"23025",9809206,1
"23026",9809208,1
"23027",9809209,1
"23028",9809210,1
"23029",9809211,1
"23030",9809213,1
"23031",9809214,1
"23032",9809215,1
"23033",9809216,1
"23034",9810001,1
"23035",9810003,1
"23036",9810004,1
"23037",9810005,1
"23038",9810006,1
"23039",9810007,1
"23040",9810008,1
"23041",9810009,1
"23042",9810010,1
"23043",9810011,1
"23044",9810013,1
"23045",9810014,1
"23046",9810015,1
"23047",9810016,1
"23048",9810017,1
"23049",9810018,1
"23050",9810019,1
"23051",9810020,1
"23052",9810021,1
"23053",9810022,1
"23054",9810023,1
"23055",9810024,1
"23056",9810025,1
"23057",9810026,1
"23058",9810027,1
"23059",9810028,1
"23060",9810029,1
"23061",9810031,1
"23062",9810032,1
"23063",9810033,1
"23064",9810034,1
"23065",9810035,1
"23066",9810036,1
"23067",9810037,1
"23068",9810038,1
"23069",9810039,1
"23070",9810040,1
"23071",9810041,1
"23072",9810042,1
"23073",9810043,1
"23074",9810044,1
"23075",9810045,1
"23076",9810046,1
"23077",9810047,1
"23078",9810048,1
"23079",9810049,1
"23080",9810050,1
"23081",9810051,1
"23082",9810052,1
"23083",9810053,1
"23084",9810054,1
"23085",9810055,1
"23086",9810056,1
"23087",9810057,1
"23088",9810059,1
"23089",9810060,1
"23090",9810061,1
"23091",9810062,1
